Instantiated DTM.
Cyc=         0 Op1=[0x00000000] Op2=[0x00000000] W[_, 0= 0x7ffffffc] [_,0x04c0006f]    0   J PC=(0x7ffffffc,0x7ffffffc,0x7ffffffc) [6f, 51, 51], WB: DASM(00004033)
Cyc=        13 Op1=[0x80000080] Op2=[0x80000080] W[W, 5= 0x80000080] [_,0x30529073]    8     PC=(0x80000070,0x8000006c,0x80000068) [13,115, 19], WB: DASM(01c28293)
Cyc=        14 Op1=[0x00000000] Op2=[0xffffffff] W[W, 0= 0x00000100] [_,0xfff00293]    9     PC=(0x80000074,0x80000070,0x8000006c) [73, 19,115], WB: DASM(30529073)
Cyc=        15 Op1=[0xffffffff] Op2=[0x00000000] W[W, 5= 0xffffffff] [_,0x3b029073]   10     PC=(0x80000078,0x80000074,0x80000070) [13,115, 19], WB: DASM(fff00293)
Cyc=        16 Op1=[0x00000000] Op2=[0x0000001f] W[W, 0= 0x00000000] [_,0x01f00293]   11     PC=(0x8000007c,0x80000078,0x80000074) [73, 19,115], WB: DASM(3b029073)
Cyc=        17 Op1=[0x0000001f] Op2=[0x00000000] W[W, 5= 0x0000001f] [_,0x3a029073]   12     PC=(0x80000080,0x8000007c,0x80000078) [17,115, 19], WB: DASM(01f00293)
Cyc=        18 Op1=[0x00000000] Op2=[0x80000080] W[W, 0= 0x00000000] [_,0x00000297]   13     PC=(0x80000084,0x80000080,0x8000007c) [13, 23,115], WB: DASM(3a029073)
Cyc=        19 Op1=[0x80000080] Op2=[0x00000018] W[W, 5= 0x80000080] [_,0x01828293]   14     PC=(0x80000088,0x80000084,0x80000080) [73, 19, 23], WB: DASM(00000297)
Cyc=        20 Op1=[0x80000098] Op2=[0x80000098] W[W, 5= 0x80000098] [_,0x30529073]   15     PC=(0x8000008c,0x80000088,0x80000084) [73,115, 19], WB: DASM(01828293)
Cyc=        21 Op1=[0x00000000] Op2=[0x00000000] W[W, 0= 0x00000100] [_,0x30205073]   16     PC=(0x80000090,0x8000008c,0x80000088) [73,115,115], WB: DASM(30529073)
Cyc=        22 Op1=[0x00000000] Op2=[0x00000000] W[W, 0= 0x00000000] [_,0x30305073]   17     PC=(0x80000094,0x80000090,0x8000008c) [73,115,115], WB: DASM(30205073)
Cyc=        23 Op1=[0x00000000] Op2=[0x00000000] W[W, 0= 0x00000000] [_,0x30405073]   18     PC=(0x80000098,0x80000094,0x80000090) [13,115,115], WB: DASM(30305073)
Cyc=        24 Op1=[0x00000000] Op2=[0x00000000] W[W, 0= 0x00000000] [_,0x00000193]   19     PC=(0x8000009c,0x80000098,0x80000094) [17, 19,115], WB: DASM(30405073)
Cyc=        25 Op1=[0x00000000] Op2=[0x8000009c] W[W, 3= 0x00000000] [_,0x00000297]   20     PC=(0x800000a0,0x8000009c,0x80000098) [13, 23, 19], WB: DASM(00000193)
Cyc=        26 Op1=[0x8000009c] Op2=[0xffffff68] W[W, 5= 0x8000009c] [_,0xf6828293]   21     PC=(0x800000a4,0x800000a0,0x8000009c) [73, 19, 23], WB: DASM(00000297)
Cyc=        27 Op1=[0x80000004] Op2=[0x80000004] W[W, 5= 0x80000004] [_,0x30529073]   22     PC=(0x800000a8,0x800000a4,0x800000a0) [13,115, 19], WB: DASM(f6828293)
Cyc=        28 Op1=[0x00000000] Op2=[0x00000001] W[W, 0= 0x00000100] [_,0x00100513]   23     PC=(0x800000ac,0x800000a8,0x800000a4) [13, 19,115], WB: DASM(30529073)
Cyc=        29 Op1=[0x00000001] Op2=[0x0000001f] W[W,10= 0x00000001] [_,0x01f51513]   24     PC=(0x800000b0,0x800000ac,0x800000a8) [63, 19, 19], WB: DASM(00100513)
Cyc=        30 Op1=[0x80000000] Op2=[0x00000000] W[W,10= 0x80000000] [_,0x00054863]   25   B PC=(0x800000b4,0x800000b0,0x800000ac) [0f, 99, 19], WB: DASM(01f51513)
Cyc=        31 Op1=[0x00000000] Op2=[0x00000000] W[_,16= 0x80000000] [_,0x0ff0000f]   26     PC=(0x800000c0,0x800000b4,0x800000b0) [17, 51, 99], WB: DASM(00054863)
Cyc=        32 Op1=[0x80000000] Op2=[0x800000c0] W[_, 0= 0x00000000] [_,0x80000297]   27     PC=(0x800000c4,0x800000c0,0x800000b4) [13, 23, 51], WB: DASM(00004033)
Cyc=        33 Op1=[0x000000c0] Op2=[0xffffff40] W[W, 5= 0x000000c0] [_,0xf4028293]   27     PC=(0x800000c8,0x800000c4,0x800000c0) [63, 19, 23], WB: DASM(80000297)
Cyc=        34 Op1=[0x00000000] Op2=[0x00000000] W[W, 5= 0x00000000] [_,0x00028e63]   28   B PC=(0x800000cc,0x800000c8,0x800000c4) [73, 99, 19], WB: DASM(f4028293)
Cyc=        35 Op1=[0x00000000] Op2=[0x00000000] W[_,28= 0x00000000] [_,0x10529073]   29     PC=(0x800000e4,0x800000cc,0x800000c8) [73, 51, 99], WB: DASM(00028e63)
Cyc=        36 Op1=[0x00000000] Op2=[0x00000000] W[_, 0= 0x00000000] [_,0x30005073]   30     PC=(0x800000e8,0x800000e4,0x800000cc) [17,115, 51], WB: DASM(00004033)
Cyc=        37 Op1=[0x00000000] Op2=[0x800000e8] W[W, 0= 0x00001800] [_,0x00000297]   30     PC=(0x800000ec,0x800000e8,0x800000e4) [13, 23,115], WB: DASM(30005073)
Cyc=        38 Op1=[0x800000e8] Op2=[0x00000014] W[W, 5= 0x800000e8] [_,0x01428293]   31     PC=(0x800000f0,0x800000ec,0x800000e8) [73, 19, 23], WB: DASM(00000297)
Cyc=        39 Op1=[0x800000fc] Op2=[0x00000000] W[W, 5= 0x800000fc] [_,0x34129073]   32     PC=(0x800000f4,0x800000f0,0x800000ec) [73,115, 19], WB: DASM(01428293)
Cyc=        40 Op1=[0x00000000] Op2=[0x00000000] W[W, 0= 0x00000000] [_,0xf1402573]   33     PC=(0x800000f8,0x800000f4,0x800000f0) [73,115,115], WB: DASM(34129073)
Cyc=        41 Op1=[0x00000000] Op2=[0x00000000] W[W,10= 0x00000000] [_,0x30200073]   34     PC=(0x800000fc,0x800000f8,0x800000f4) [17,115,115], WB: DASM(f1402573)
Cyc=        42 Op1=[0x00002000] Op2=[0x800000fc] W[_, 0= 0x00000000] [_,0x00002097]   35   X PC=(0x80000100,0x800000fc,0x800000f8) [13, 23,115], WB: DASM(30200073)
Cyc=        43 Op1=[0x00000000] Op2=[0xffffff04] W[_, 1= 0x800020fc] [_,0xf0408093]   36     PC=(0x800000fc,0x80000100,0x800000fc) [17, 51, 51], WB: DASM(00004033)
Cyc=        44 Op1=[0x00002000] Op2=[0x800000fc] W[_, 1= 0xffffff04] [_,0x00002097]   37     PC=(0x80000100,0x800000fc,0x80000100) [13, 23, 51], WB: DASM(00004033)
Cyc=        45 Op1=[0x800020fc] Op2=[0xffffff04] W[W, 1= 0x800020fc] [_,0xf0408093]   37     PC=(0x80000104,0x80000100,0x800000fc) [03, 19, 23], WB: DASM(00002097)
Cyc=        46 Op1=[0x80002000] Op2=[0x00000000] W[W, 1= 0x80002000] [_,0x00009f03]   38     PC=(0x80000108,0x80000104,0x80000100) [13,  3, 19], WB: DASM(f0408093)
Cyc=        47 Op1=[0x00000000] Op2=[0x000000ff] W[W,30= 0x000000ff] [_,0x0ff00e93]   39     PC=(0x8000010c,0x80000108,0x80000104) [13, 19,  3], WB: DASM(00009f03)
Cyc=        48 Op1=[0x00000000] Op2=[0x00000002] W[W,29= 0x000000ff] [_,0x00200193]   40     PC=(0x80000110,0x8000010c,0x80000108) [63, 19, 19], WB: DASM(0ff00e93)
Cyc=        49 Op1=[0x000000ff] Op2=[0x000000ff] W[W, 3= 0x00000002] [_,0x25df1c63]   41     PC=(0x80000114,0x80000110,0x8000010c) [17, 99, 19], WB: DASM(00200193)
Cyc=        50 Op1=[0x00002000] Op2=[0x80000114] W[_,24= 0x000001fe] [_,0x00002097]   42     PC=(0x80000118,0x80000114,0x80000110) [13, 23, 99], WB: DASM(25df1c63)
Cyc=        51 Op1=[0x80002114] Op2=[0xfffffeec] W[W, 1= 0x80002114] [_,0xeec08093]   43     PC=(0x8000011c,0x80000118,0x80000114) [03, 19, 23], WB: DASM(00002097)
Cyc=        52 Op1=[0x80002000] Op2=[0x00000002] W[W, 1= 0x80002000] [_,0x00209f03]   44     PC=(0x80000120,0x8000011c,0x80000118) [13,  3, 19], WB: DASM(eec08093)
Cyc=        53 Op1=[0x00000000] Op2=[0xffffff00] W[W,30= 0xffffff00] [_,0xf0000e93]   45     PC=(0x80000124,0x80000120,0x8000011c) [13, 19,  3], WB: DASM(00209f03)
Cyc=        54 Op1=[0x00000000] Op2=[0x00000003] W[W,29= 0xffffff00] [_,0x00300193]   46     PC=(0x80000128,0x80000124,0x80000120) [63, 19, 19], WB: DASM(f0000e93)
Cyc=        55 Op1=[0xffffff00] Op2=[0xffffff00] W[W, 3= 0x00000003] [_,0x25df1063]   47     PC=(0x8000012c,0x80000128,0x80000124) [17, 99, 19], WB: DASM(00300193)
Cyc=        56 Op1=[0x00002000] Op2=[0x8000012c] W[_, 0= 0xfffffe00] [_,0x00002097]   48     PC=(0x80000130,0x8000012c,0x80000128) [13, 23, 99], WB: DASM(25df1063)
Cyc=        57 Op1=[0x8000212c] Op2=[0xfffffed4] W[W, 1= 0x8000212c] [_,0xed408093]   49     PC=(0x80000134,0x80000130,0x8000012c) [03, 19, 23], WB: DASM(00002097)
Cyc=        58 Op1=[0x80002000] Op2=[0x00000004] W[W, 1= 0x80002000] [_,0x00409f03]   50     PC=(0x80000138,0x80000134,0x80000130) [37,  3, 19], WB: DASM(ed408093)
Cyc=        59 Op1=[0x00001000] Op2=[0x00000000] W[W,30= 0x00000ff0] [_,0x00001eb7]   51     PC=(0x8000013c,0x80000138,0x80000134) [13, 55,  3], WB: DASM(00409f03)
Cyc=        60 Op1=[0x00001000] Op2=[0xfffffff0] W[W,29= 0x00001000] [_,0xff0e8e93]   52     PC=(0x80000140,0x8000013c,0x80000138) [13, 19, 55], WB: DASM(00001eb7)
Cyc=        61 Op1=[0x00000000] Op2=[0x00000004] W[W,29= 0x00000ff0] [_,0x00400193]   53     PC=(0x80000144,0x80000140,0x8000013c) [63, 19, 19], WB: DASM(ff0e8e93)
Cyc=        62 Op1=[0x00000ff0] Op2=[0x00000ff0] W[W, 3= 0x00000004] [_,0x23df1263]   54     PC=(0x80000148,0x80000144,0x80000140) [17, 99, 19], WB: DASM(00400193)
Cyc=        63 Op1=[0x00002000] Op2=[0x80000148] W[_, 4= 0x00001fe0] [_,0x00002097]   55     PC=(0x8000014c,0x80000148,0x80000144) [13, 23, 99], WB: DASM(23df1263)
Cyc=        64 Op1=[0x80002148] Op2=[0xfffffeb8] W[W, 1= 0x80002148] [_,0xeb808093]   56     PC=(0x80000150,0x8000014c,0x80000148) [03, 19, 23], WB: DASM(00002097)
Cyc=        65 Op1=[0x80002000] Op2=[0x00000006] W[W, 1= 0x80002000] [_,0x00609f03]   57     PC=(0x80000154,0x80000150,0x8000014c) [37,  3, 19], WB: DASM(eb808093)
Cyc=        66 Op1=[0xfffff000] Op2=[0x00000000] W[W,30= 0xfffff00f] [_,0xfffffeb7]   58     PC=(0x80000158,0x80000154,0x80000150) [13, 55,  3], WB: DASM(00609f03)
Cyc=        67 Op1=[0xfffff000] Op2=[0x0000000f] W[W,29= 0xfffff000] [_,0x00fe8e93]   59     PC=(0x8000015c,0x80000158,0x80000154) [13, 19, 55], WB: DASM(fffffeb7)
Cyc=        68 Op1=[0x00000000] Op2=[0x00000005] W[W,29= 0xfffff00f] [_,0x00500193]   60     PC=(0x80000160,0x8000015c,0x80000158) [63, 19, 19], WB: DASM(00fe8e93)
Cyc=        69 Op1=[0xfffff00f] Op2=[0xfffff00f] W[W, 3= 0x00000005] [_,0x21df1463]   61     PC=(0x80000164,0x80000160,0x8000015c) [17, 99, 19], WB: DASM(00500193)
Cyc=        70 Op1=[0x00002000] Op2=[0x80000164] W[_, 8= 0xffffe01e] [_,0x00002097]   62     PC=(0x80000168,0x80000164,0x80000160) [13, 23, 99], WB: DASM(21df1463)
Cyc=        71 Op1=[0x80002164] Op2=[0xfffffea2] W[W, 1= 0x80002164] [_,0xea208093]   63     PC=(0x8000016c,0x80000168,0x80000164) [03, 19, 23], WB: DASM(00002097)
Cyc=        72 Op1=[0x80002006] Op2=[0xfffffffa] W[W, 1= 0x80002006] [_,0xffa09f03]   64     PC=(0x80000170,0x8000016c,0x80000168) [13,  3, 19], WB: DASM(ea208093)
Cyc=        73 Op1=[0x00000000] Op2=[0x000000ff] W[W,30= 0x000000ff] [_,0x0ff00e93]   65     PC=(0x80000174,0x80000170,0x8000016c) [13, 19,  3], WB: DASM(ffa09f03)
Cyc=        74 Op1=[0x00000000] Op2=[0x00000006] W[W,29= 0x000000ff] [_,0x00600193]   66     PC=(0x80000178,0x80000174,0x80000170) [63, 19, 19], WB: DASM(0ff00e93)
Cyc=        75 Op1=[0x000000ff] Op2=[0x000000ff] W[W, 3= 0x00000006] [_,0x1fdf1863]   67     PC=(0x8000017c,0x80000178,0x80000174) [17, 99, 19], WB: DASM(00600193)
Cyc=        76 Op1=[0x00002000] Op2=[0x8000017c] W[_,16= 0x000001fe] [_,0x00002097]   68     PC=(0x80000180,0x8000017c,0x80000178) [13, 23, 99], WB: DASM(1fdf1863)
Cyc=        77 Op1=[0x8000217c] Op2=[0xfffffe8a] W[W, 1= 0x8000217c] [_,0xe8a08093]   69     PC=(0x80000184,0x80000180,0x8000017c) [03, 19, 23], WB: DASM(00002097)
Cyc=        78 Op1=[0x80002006] Op2=[0xfffffffc] W[W, 1= 0x80002006] [_,0xffc09f03]   70     PC=(0x80000188,0x80000184,0x80000180) [13,  3, 19], WB: DASM(e8a08093)
Cyc=        79 Op1=[0x00000000] Op2=[0xffffff00] W[W,30= 0xffffff00] [_,0xf0000e93]   71     PC=(0x8000018c,0x80000188,0x80000184) [13, 19,  3], WB: DASM(ffc09f03)
Cyc=        80 Op1=[0x00000000] Op2=[0x00000007] W[W,29= 0xffffff00] [_,0x00700193]   72     PC=(0x80000190,0x8000018c,0x80000188) [63, 19, 19], WB: DASM(f0000e93)
Cyc=        81 Op1=[0xffffff00] Op2=[0xffffff00] W[W, 3= 0x00000007] [_,0x1ddf1c63]   73     PC=(0x80000194,0x80000190,0x8000018c) [17, 99, 19], WB: DASM(00700193)
Cyc=        82 Op1=[0x00002000] Op2=[0x80000194] W[_,24= 0xfffffe00] [_,0x00002097]   74     PC=(0x80000198,0x80000194,0x80000190) [13, 23, 99], WB: DASM(1ddf1c63)
Cyc=        83 Op1=[0x80002194] Op2=[0xfffffe72] W[W, 1= 0x80002194] [_,0xe7208093]   75     PC=(0x8000019c,0x80000198,0x80000194) [03, 19, 23], WB: DASM(00002097)
Cyc=        84 Op1=[0x80002006] Op2=[0xfffffffe] W[W, 1= 0x80002006] [_,0xffe09f03]   76     PC=(0x800001a0,0x8000019c,0x80000198) [37,  3, 19], WB: DASM(e7208093)
Cyc=        85 Op1=[0x00001000] Op2=[0x00000000] W[W,30= 0x00000ff0] [_,0x00001eb7]   77     PC=(0x800001a4,0x800001a0,0x8000019c) [13, 55,  3], WB: DASM(ffe09f03)
Cyc=        86 Op1=[0x00001000] Op2=[0xfffffff0] W[W,29= 0x00001000] [_,0xff0e8e93]   78     PC=(0x800001a8,0x800001a4,0x800001a0) [13, 19, 55], WB: DASM(00001eb7)
Cyc=        87 Op1=[0x00000000] Op2=[0x00000008] W[W,29= 0x00000ff0] [_,0x00800193]   79     PC=(0x800001ac,0x800001a8,0x800001a4) [63, 19, 19], WB: DASM(ff0e8e93)
Cyc=        88 Op1=[0x00000ff0] Op2=[0x00000ff0] W[W, 3= 0x00000008] [_,0x1bdf1e63]   80     PC=(0x800001b0,0x800001ac,0x800001a8) [17, 99, 19], WB: DASM(00800193)
Cyc=        89 Op1=[0x00002000] Op2=[0x800001b0] W[_,28= 0x00001fe0] [_,0x00002097]   81     PC=(0x800001b4,0x800001b0,0x800001ac) [13, 23, 99], WB: DASM(1bdf1e63)
Cyc=        90 Op1=[0x800021b0] Op2=[0xfffffe56] W[W, 1= 0x800021b0] [_,0xe5608093]   82     PC=(0x800001b8,0x800001b4,0x800001b0) [03, 19, 23], WB: DASM(00002097)
Cyc=        91 Op1=[0x80002006] Op2=[0x00000000] W[W, 1= 0x80002006] [_,0x00009f03]   83     PC=(0x800001bc,0x800001b8,0x800001b4) [37,  3, 19], WB: DASM(e5608093)
Cyc=        92 Op1=[0xfffff000] Op2=[0x00000000] W[W,30= 0xfffff00f] [_,0xfffffeb7]   84     PC=(0x800001c0,0x800001bc,0x800001b8) [13, 55,  3], WB: DASM(00009f03)
Cyc=        93 Op1=[0xfffff000] Op2=[0x0000000f] W[W,29= 0xfffff000] [_,0x00fe8e93]   85     PC=(0x800001c4,0x800001c0,0x800001bc) [13, 19, 55], WB: DASM(fffffeb7)
Cyc=        94 Op1=[0x00000000] Op2=[0x00000009] W[W,29= 0xfffff00f] [_,0x00900193]   86     PC=(0x800001c8,0x800001c4,0x800001c0) [63, 19, 19], WB: DASM(00fe8e93)
Cyc=        95 Op1=[0xfffff00f] Op2=[0xfffff00f] W[W, 3= 0x00000009] [_,0x1bdf1063]   87     PC=(0x800001cc,0x800001c8,0x800001c4) [17, 99, 19], WB: DASM(00900193)
Cyc=        96 Op1=[0x00002000] Op2=[0x800001cc] W[_, 0= 0xffffe01e] [_,0x00002097]   88     PC=(0x800001d0,0x800001cc,0x800001c8) [13, 23, 99], WB: DASM(1bdf1063)
Cyc=        97 Op1=[0x800021cc] Op2=[0xfffffe34] W[W, 1= 0x800021cc] [_,0xe3408093]   89     PC=(0x800001d4,0x800001d0,0x800001cc) [13, 19, 23], WB: DASM(00002097)
Cyc=        98 Op1=[0x80002000] Op2=[0xffffffe0] W[W, 1= 0x80002000] [_,0xfe008093]   90     PC=(0x800001d8,0x800001d4,0x800001d0) [03, 19, 19], WB: DASM(e3408093)
Cyc=        99 Op1=[0x80001fe0] Op2=[0x00000020] W[W, 1= 0x80001fe0] [_,0x02009283]   91     PC=(0x800001dc,0x800001d8,0x800001d4) [13,  3, 19], WB: DASM(fe008093)
Cyc=       100 Op1=[0x00000000] Op2=[0x000000ff] W[W, 5= 0x000000ff] [_,0x0ff00e93]   92     PC=(0x800001e0,0x800001dc,0x800001d8) [13, 19,  3], WB: DASM(02009283)
Cyc=       101 Op1=[0x00000000] Op2=[0x0000000a] W[W,29= 0x000000ff] [_,0x00a00193]   93     PC=(0x800001e4,0x800001e0,0x800001dc) [63, 19, 19], WB: DASM(0ff00e93)
Cyc=       102 Op1=[0x000000ff] Op2=[0x000000ff] W[W, 3= 0x0000000a] [_,0x19d29263]   94     PC=(0x800001e8,0x800001e4,0x800001e0) [17, 99, 19], WB: DASM(00a00193)
Cyc=       103 Op1=[0x00002000] Op2=[0x800001e8] W[_, 4= 0x000001fe] [_,0x00002097]   95     PC=(0x800001ec,0x800001e8,0x800001e4) [13, 23, 99], WB: DASM(19d29263)
Cyc=       104 Op1=[0x800021e8] Op2=[0xfffffe18] W[W, 1= 0x800021e8] [_,0xe1808093]   96     PC=(0x800001f0,0x800001ec,0x800001e8) [13, 19, 23], WB: DASM(00002097)
Cyc=       105 Op1=[0x80002000] Op2=[0xfffffffb] W[W, 1= 0x80002000] [_,0xffb08093]   97     PC=(0x800001f4,0x800001f0,0x800001ec) [03, 19, 19], WB: DASM(e1808093)
Cyc=       106 Op1=[0x80001ffb] Op2=[0x00000007] W[W, 1= 0x80001ffb] [_,0x00709283]   98     PC=(0x800001f8,0x800001f4,0x800001f0) [13,  3, 19], WB: DASM(ffb08093)
Cyc=       107 Op1=[0x00000000] Op2=[0xffffff00] W[W, 5= 0xffffff00] [_,0xf0000e93]   99     PC=(0x800001fc,0x800001f8,0x800001f4) [13, 19,  3], WB: DASM(00709283)
Cyc=       108 Op1=[0x00000000] Op2=[0x0000000b] W[W,29= 0xffffff00] [_,0x00b00193]  100     PC=(0x80000200,0x800001fc,0x800001f8) [63, 19, 19], WB: DASM(f0000e93)
Cyc=       109 Op1=[0xffffff00] Op2=[0xffffff00] W[W, 3= 0x0000000b] [_,0x17d29463]  101     PC=(0x80000204,0x80000200,0x800001fc) [13, 99, 19], WB: DASM(00b00193)
Cyc=       110 Op1=[0x00000000] Op2=[0x0000000c] W[_, 8= 0xfffffe00] [_,0x00c00193]  102     PC=(0x80000208,0x80000204,0x80000200) [13, 19, 99], WB: DASM(17d29463)
Cyc=       111 Op1=[0x00000000] Op2=[0x00000000] W[W, 3= 0x0000000c] [_,0x00000213]  103     PC=(0x8000020c,0x80000208,0x80000204) [17, 19, 19], WB: DASM(00c00193)
Cyc=       112 Op1=[0x00002000] Op2=[0x8000020c] W[W, 4= 0x00000000] [_,0x00002097]  104     PC=(0x80000210,0x8000020c,0x80000208) [13, 23, 19], WB: DASM(00000213)
Cyc=       113 Op1=[0x8000220c] Op2=[0xfffffdf6] W[W, 1= 0x8000220c] [_,0xdf608093]  105     PC=(0x80000214,0x80000210,0x8000020c) [03, 19, 23], WB: DASM(00002097)
Cyc=       114 Op1=[0x80002002] Op2=[0x00000002] W[W, 1= 0x80002002] [_,0x00209f03]  106     PC=(0x80000218,0x80000214,0x80000210) [13,  3, 19], WB: DASM(df608093)
Cyc=       115 Op1=[0xfffff00f] Op2=[0x00000000] W[W,30= 0x00000ff0] [_,0x000f0313]  107 H   PC=(0x8000021c,0x80000218,0x80000214) [37, 19,  3], WB: DASM(00209f03)
Cyc=       116 Op1=[0x00000ff0] Op2=[0x00000000] W[_, 6= 0xfffff00f] [_,0x000f0313]  108     PC=(0x8000021c,0x80000218,0x00000000) [37, 19, 51], WB: DASM(00004033)
Cyc=       117 Op1=[0x00001000] Op2=[0x00000000] W[W, 6= 0x00000ff0] [_,0x00001eb7]  108     PC=(0x80000220,0x8000021c,0x80000218) [13, 55, 19], WB: DASM(000f0313)
Cyc=       118 Op1=[0x00001000] Op2=[0xfffffff0] W[W,29= 0x00001000] [_,0xff0e8e93]  109     PC=(0x80000224,0x80000220,0x8000021c) [63, 19, 55], WB: DASM(00001eb7)
Cyc=       119 Op1=[0x00000ff0] Op2=[0x00000ff0] W[W,29= 0x00000ff0] [_,0x15d31263]  110     PC=(0x80000228,0x80000224,0x80000220) [13, 99, 19], WB: DASM(ff0e8e93)
Cyc=       120 Op1=[0x00000000] Op2=[0x00000001] W[_, 4= 0x00001fe0] [_,0x00120213]  111     PC=(0x8000022c,0x80000228,0x80000224) [13, 19, 99], WB: DASM(15d31263)
Cyc=       121 Op1=[0x00000000] Op2=[0x00000002] W[W, 4= 0x00000001] [_,0x00200293]  112     PC=(0x80000230,0x8000022c,0x80000228) [63, 19, 19], WB: DASM(00120213)
Cyc=       122 Op1=[0x00000001] Op2=[0x00000002] W[W, 5= 0x00000002] [_,0xfc521ee3]  113   B PC=(0x80000234,0x80000230,0x8000022c) [13, 99, 19], WB: DASM(00200293)
Cyc=       123 Op1=[0x00000000] Op2=[0x0000000d] W[_,29= 0x00000003] [_,0x00d00193]  114     PC=(0x8000020c,0x80000234,0x80000230) [17, 51, 99], WB: DASM(fc521ee3)
Cyc=       124 Op1=[0x00002000] Op2=[0x8000020c] W[_, 3= 0x0000000d] [_,0x00002097]  115     PC=(0x80000210,0x8000020c,0x80000234) [13, 23, 51], WB: DASM(00004033)
Cyc=       125 Op1=[0x8000220c] Op2=[0xfffffdf6] W[W, 1= 0x8000220c] [_,0xdf608093]  115     PC=(0x80000214,0x80000210,0x8000020c) [03, 19, 23], WB: DASM(00002097)
Cyc=       126 Op1=[0x80002002] Op2=[0x00000002] W[W, 1= 0x80002002] [_,0x00209f03]  116     PC=(0x80000218,0x80000214,0x80000210) [13,  3, 19], WB: DASM(df608093)
Cyc=       127 Op1=[0x00000ff0] Op2=[0x00000000] W[W,30= 0x00000ff0] [_,0x000f0313]  117 H   PC=(0x8000021c,0x80000218,0x80000214) [37, 19,  3], WB: DASM(00209f03)
Cyc=       128 Op1=[0x00000ff0] Op2=[0x00000000] W[_, 6= 0x00000ff0] [_,0x000f0313]  118     PC=(0x8000021c,0x80000218,0x00000000) [37, 19, 51], WB: DASM(00004033)
Cyc=       129 Op1=[0x00001000] Op2=[0x00000000] W[W, 6= 0x00000ff0] [_,0x00001eb7]  118     PC=(0x80000220,0x8000021c,0x80000218) [13, 55, 19], WB: DASM(000f0313)
Cyc=       130 Op1=[0x00001000] Op2=[0xfffffff0] W[W,29= 0x00001000] [_,0xff0e8e93]  119     PC=(0x80000224,0x80000220,0x8000021c) [63, 19, 55], WB: DASM(00001eb7)
Cyc=       131 Op1=[0x00000ff0] Op2=[0x00000ff0] W[W,29= 0x00000ff0] [_,0x15d31263]  120     PC=(0x80000228,0x80000224,0x80000220) [13, 99, 19], WB: DASM(ff0e8e93)
Cyc=       132 Op1=[0x00000001] Op2=[0x00000001] W[_, 4= 0x00001fe0] [_,0x00120213]  121     PC=(0x8000022c,0x80000228,0x80000224) [13, 19, 99], WB: DASM(15d31263)
